date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:03:05	20802/20802	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:32:54%20GMT	https://juvas.in/wp-json/wp/v2/pages/2916	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/pages/2916.json	(from https://juvas.in/switches-accessories/)
11:03:09	2276/2276	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:33:07%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fswitches-accessories%2F	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed888a.json	(from https://juvas.in/switches-accessories/)
11:03:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2005:33:10%20GMT	https://juvas.in/?p=2916	F:/New%20folder/Client%20SS%20Cables/juvas.in/indexf29d.html	(from https://juvas.in/switches-accessories/)
11:03:14	2365/2365	---MC-	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2005:33:12%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fswitches-accessories%2F&format=xml	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed7d58	(from https://juvas.in/switches-accessories/)
11:03:17	4710495/4710495	---M--	200	added ('OK')	application/pdf	date:Fri,%2016%20Apr%202021%2011:19:44%20GMT	https://juvas.in/wp-content/uploads/2021/04/juvas-led-cob-catalogue.pdf	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/juvas-led-cob-catalogue.pdf	(from https://juvas.in/led-lights/)
11:03:21	165957/165957	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:51:44%20GMT	https://juvas.in/wp-content/uploads/2021/04/1-5.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/1-5.jpg	(from https://juvas.in/switches-accessories/)
11:03:26	198481/198481	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:51:54%20GMT	https://juvas.in/wp-content/uploads/2021/04/3-4.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/3-4.jpg	(from https://juvas.in/switches-accessories/)
11:03:27	12149/12149	---M--	200	added ('OK')	text/css	date:Wed,%2023%20Jun%202021%2013:17:01%20GMT	https://juvas.in/wp-content/uploads/elementor/css/post-2942.css?ver=1624454221	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/elementor/css/post-2942497c.css	(from https://juvas.in/wires-cables/)
11:03:32	18895/18895	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:33:28%20GMT	https://juvas.in/wp-json/wp/v2/pages/2942	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/pages/2942.json	(from https://juvas.in/wires-cables/)
11:03:44	2236/2236	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:33:34%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fwires-cables%2F	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed59a2.json	(from https://juvas.in/wires-cables/)
11:03:46	4053061/4053061	---M--	200	added ('OK')	application/pdf	date:Tue,%2020%20Apr%202021%2006:59:17%20GMT	https://juvas.in/wp-content/uploads/2021/04/juvas-switches-accessories-price-list.pdf	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/juvas-switches-accessories-price-list.pdf	(from https://juvas.in/switches-accessories/)
11:03:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2005:33:46%20GMT	https://juvas.in/?p=2942	F:/New%20folder/Client%20SS%20Cables/juvas.in/indexdea0.html	(from https://juvas.in/wires-cables/)
11:03:49	2325/2325	---MC-	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2005:33:48%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fwires-cables%2F&format=xml	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed0122	(from https://juvas.in/wires-cables/)
11:03:56	343081/343081	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:37:27%20GMT	https://juvas.in/wp-content/uploads/2021/04/2-1.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/2-1.jpg	(from https://juvas.in/wires-cables/)
11:03:59	21945/21945	---M--	200	added ('OK')	text/css	date:Thu,%2001%20Jul%202021%2006:34:45%20GMT	https://juvas.in/wp-content/uploads/elementor/css/post-2951.css?ver=1625121285	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/elementor/css/post-29511a16.css	(from https://juvas.in/fan/)
11:04:03	42741/42741	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:33:59%20GMT	https://juvas.in/wp-json/wp/v2/pages/2951	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/pages/2951.json	(from https://juvas.in/fan/)
11:04:05	2170/2170	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:34:03%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Ffan%2F	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embedc7e9.json	(from https://juvas.in/fan/)
11:04:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2005:34:06%20GMT	https://juvas.in/?p=2951	F:/New%20folder/Client%20SS%20Cables/juvas.in/index6ae6.html	(from https://juvas.in/fan/)
11:04:09	2262/2262	---MC-	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2005:34:07%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Ffan%2F&format=xml	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embedfca8	(from https://juvas.in/fan/)
11:04:12	187302/187302	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Apr%202021%2006:17:48%20GMT	https://juvas.in/wp-content/uploads/2021/04/4-5.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/4-5.jpg	(from https://juvas.in/fan/)
11:05:00	9487649/9487649	---M--	200	added ('OK')	application/pdf	date:Tue,%2020%20Apr%202021%2007:23:39%20GMT	https://juvas.in/wp-content/uploads/2021/04/juvas-wire-cables-catalogue.pdf	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/juvas-wire-cables-catalogue.pdf	(from https://juvas.in/wires-cables/)
11:05:01	22927277/22927277	---M--	200	added ('OK')	application/pdf	date:Fri,%2016%20Apr%202021%2011:18:52%20GMT	https://juvas.in/wp-content/uploads/2021/04/juvas-led-catalogue.pdf	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/juvas-led-catalogue.pdf	(from https://juvas.in/led-lights/)
11:05:07	158326/158326	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Apr%202021%2006:17:55%20GMT	https://juvas.in/wp-content/uploads/2021/04/5-3.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/5-3.jpg	(from https://juvas.in/fan/)
11:05:07	306624/306624	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Apr%202021%2006:17:37%20GMT	https://juvas.in/wp-content/uploads/2021/04/3-6.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/3-6.jpg	(from https://juvas.in/fan/)
11:05:10	206139/206139	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Apr%202021%2006:18:10%20GMT	https://juvas.in/wp-content/uploads/2021/04/6-3.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/6-3.jpg	(from https://juvas.in/fan/)
11:05:12	179994/179994	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Apr%202021%2006:17:25%20GMT	https://juvas.in/wp-content/uploads/2021/04/2-8.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/2-8.jpg	(from https://juvas.in/fan/)
11:05:12	169418/169418	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Apr%202021%2006:17:15%20GMT	https://juvas.in/wp-content/uploads/2021/04/1-7.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/1-7.jpg	(from https://juvas.in/fan/)
11:05:18	274437/274437	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Apr%202021%2006:18:34%20GMT	https://juvas.in/wp-content/uploads/2021/04/9-1.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/9-1.jpg	(from https://juvas.in/fan/)
11:05:18	380540/380540	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Apr%202021%2006:18:26%20GMT	https://juvas.in/wp-content/uploads/2021/04/8-1.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/8-1.jpg	(from https://juvas.in/fan/)
11:05:22	15980/15980	---M--	200	added ('OK')	text/css	date:Thu,%2001%20Jul%202021%2006:33:52%20GMT	https://juvas.in/wp-content/uploads/elementor/css/post-2980.css?ver=1625121232	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/elementor/css/post-2980d379.css	(from https://juvas.in/switchgears/)
11:05:22	224602/224602	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Apr%202021%2006:18:17%20GMT	https://juvas.in/wp-content/uploads/2021/04/7-3.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/7-3.jpg	(from https://juvas.in/fan/)
11:05:26	31976/31976	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:35:23%20GMT	https://juvas.in/wp-json/wp/v2/pages/2980	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/pages/2980.json	(from https://juvas.in/switchgears/)
11:05:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2005:35:26%20GMT	https://juvas.in/?p=2980	F:/New%20folder/Client%20SS%20Cables/juvas.in/indexdf1a.html	(from https://juvas.in/switchgears/)
11:05:28	2210/2210	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:35:27%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fswitchgears%2F	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed74c8.json	(from https://juvas.in/switchgears/)
11:05:28	22927277/22927277	---M--	200	added ('OK')	application/pdf	date:Fri,%2016%20Apr%202021%2011:30:40%20GMT	https://juvas.in/wp-content/uploads/2021/04/juvas-led-catalogue-1.pdf	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/juvas-led-catalogue-1.pdf	(from https://juvas.in/led-lights/)
11:05:29	2302/2302	---MC-	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2005:35:29%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fswitchgears%2F&format=xml	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embeddbfe	(from https://juvas.in/switchgears/)
11:05:32	206096/206096	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:54:33%20GMT	https://juvas.in/wp-content/uploads/2021/04/4-4.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/4-4.jpg	(from https://juvas.in/switchgears/)
11:05:35	219900/219900	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:54:27%20GMT	https://juvas.in/wp-content/uploads/2021/04/3-5.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/3-5.jpg	(from https://juvas.in/switchgears/)
11:05:35	224081/224081	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:54:38%20GMT	https://juvas.in/wp-content/uploads/2021/04/5-2.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/5-2.jpg	(from https://juvas.in/switchgears/)
11:05:37	242878/242878	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:54:19%20GMT	https://juvas.in/wp-content/uploads/2021/04/2-6.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/2-6.jpg	(from https://juvas.in/switchgears/)
11:05:38	254979/254979	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:54:44%20GMT	https://juvas.in/wp-content/uploads/2021/04/6-2.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/6-2.jpg	(from https://juvas.in/switchgears/)
11:05:38	217990/217990	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:54:12%20GMT	https://juvas.in/wp-content/uploads/2021/04/1-6.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/1-6.jpg	(from https://juvas.in/switchgears/)
11:05:39	12935/12935	---M--	200	added ('OK')	text/css	date:Thu,%2001%20Jul%202021%2006:33:35%20GMT	https://juvas.in/wp-content/uploads/elementor/css/post-3051.css?ver=1625121215	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/elementor/css/post-30517955.css	(from https://juvas.in/conduit-fittings/)
11:05:40	23244/23244	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:35:39%20GMT	https://juvas.in/wp-json/wp/v2/pages/3051	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/pages/3051.json	(from https://juvas.in/conduit-fittings/)
11:05:43	2256/2256	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:35:41%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fconduit-fittings%2F	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embedfb4a.json	(from https://juvas.in/conduit-fittings/)
11:05:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2005:35:41%20GMT	https://juvas.in/?p=3051	F:/New%20folder/Client%20SS%20Cables/juvas.in/index0c6c.html	(from https://juvas.in/conduit-fittings/)
11:05:44	2345/2345	---MC-	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2005:35:43%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fconduit-fittings%2F&format=xml	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed3d95	(from https://juvas.in/conduit-fittings/)
11:05:48	257061/257061	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:46:18%20GMT	https://juvas.in/wp-content/uploads/2021/04/3-2.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/3-2.jpg	(from https://juvas.in/conduit-fittings/)
11:05:50	181449/181449	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:46:09%20GMT	https://juvas.in/wp-content/uploads/2021/04/1-3.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/1-3.jpg	(from https://juvas.in/conduit-fittings/)
11:05:56	222847/222847	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:46:13%20GMT	https://juvas.in/wp-content/uploads/2021/04/2-3.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/2-3.jpg	(from https://juvas.in/conduit-fittings/)
11:05:58	23288/23288	---M--	200	added ('OK')	text/css	date:Wed,%2023%20Jun%202021%2013:17:04%20GMT	https://juvas.in/wp-content/uploads/elementor/css/post-3015.css?ver=1624454224	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/elementor/css/post-3015181b.css	(from https://juvas.in/poles/)
11:06:03	43573/43573	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:35:59%20GMT	https://juvas.in/wp-json/wp/v2/pages/3015	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/pages/3015.json	(from https://juvas.in/poles/)
11:06:07	2180/2180	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:36:05%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fpoles%2F	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embeddb89.json	(from https://juvas.in/poles/)
11:06:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2005:36:07%20GMT	https://juvas.in/?p=3015	F:/New%20folder/Client%20SS%20Cables/juvas.in/index38c7.html	(from https://juvas.in/poles/)
11:06:11	2272/2272	---MC-	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2005:36:09%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fpoles%2F&format=xml	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed3bda	(from https://juvas.in/poles/)
11:06:35	1699729/1699729	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Apr%202021%2009:52:24%20GMT	https://juvas.in/wp-content/uploads/2021/04/Pole1.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/Pole1.jpg	(from https://juvas.in/poles/)
11:07:17	6523818/6523818	---M--	200	added ('OK')	application/pdf	date:Tue,%2020%20Apr%202021%2010:35:41%20GMT	https://juvas.in/wp-content/uploads/2021/04/juvas-casing-caping-price-list.pdf	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/juvas-casing-caping-price-list.pdf	(from https://juvas.in/conduit-fittings/)
11:07:39	1067044/1067044	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Apr%202021%2009:53:03%20GMT	https://juvas.in/wp-content/uploads/2021/04/Pole2.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/Pole2.jpg	(from https://juvas.in/poles/)
11:07:54	739940/739940	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Apr%202021%2009:53:43%20GMT	https://juvas.in/wp-content/uploads/2021/04/Pole3.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/Pole3.jpg	(from https://juvas.in/poles/)
11:08:02	12038103/12038103	---M--	200	added ('OK')	application/pdf	date:Tue,%2020%20Apr%202021%2009:23:00%20GMT	https://juvas.in/wp-content/uploads/2021/04/juvas-switchgear-price-list.pdf	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/juvas-switchgear-price-list.pdf	(from https://juvas.in/switchgears/)
11:08:11	1261326/1261326	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Apr%202021%2009:54:43%20GMT	https://juvas.in/wp-content/uploads/2021/04/Pole4.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/Pole4.jpg	(from https://juvas.in/poles/)
11:08:13	421978/421978	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Apr%202021%2009:51:20%20GMT	https://juvas.in/wp-content/uploads/2021/04/juvas-royal-bollard_bg.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/juvas-royal-bollard_bg.jpg	(from https://juvas.in/poles/)
11:08:18	390170/390170	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Apr%202021%2009:49:30%20GMT	https://juvas.in/wp-content/uploads/2021/04/3_bg.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/3_bg.jpg	(from https://juvas.in/poles/)
11:08:19	203610/203610	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Apr%202021%2009:50:15%20GMT	https://juvas.in/wp-content/uploads/2021/04/5_bg.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/5_bg.jpg	(from https://juvas.in/poles/)
11:08:27	8726961/8726961	---M--	200	added ('OK')	application/pdf	date:Tue,%2020%20Apr%202021%2010:14:05%20GMT	https://juvas.in/wp-content/uploads/2021/04/Juvas-Pole-Catalogue.pdf	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/Juvas-Pole-Catalogue.pdf	(from https://juvas.in/poles/)
11:08:32	418184/418184	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Apr%202021%2010:04:05%20GMT	https://juvas.in/wp-content/uploads/2021/04/2_bg-1.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/2_bg-1.jpg	(from https://juvas.in/poles/)
11:08:32	138900/138900	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Apr%202021%2009:50:40%20GMT	https://juvas.in/wp-content/uploads/2021/04/6_bg.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/6_bg.jpg	(from https://juvas.in/poles/)
11:08:35	524451/524451	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Apr%202021%2010:01:28%20GMT	https://juvas.in/wp-content/uploads/2021/04/4_bg-1.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/4_bg-1.jpg	(from https://juvas.in/poles/)
11:08:35	12924/12924	---M--	200	added ('OK')	text/css	date:Thu,%2001%20Jul%202021%2006:31:54%20GMT	https://juvas.in/wp-content/uploads/elementor/css/post-3071.css?ver=1625121114	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/elementor/css/post-3071cfb0.css	(from https://juvas.in/meters/)
11:08:38	23599/23599	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:38:37%20GMT	https://juvas.in/wp-json/wp/v2/pages/3071	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/pages/3071.json	(from https://juvas.in/meters/)
11:08:40	2185/2185	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:38:40%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fmeters%2F	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed574d.json	(from https://juvas.in/meters/)
11:08:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2005:38:40%20GMT	https://juvas.in/?p=3071	F:/New%20folder/Client%20SS%20Cables/juvas.in/index7c54.html	(from https://juvas.in/meters/)
11:08:43	2277/2277	---MC-	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2005:38:41%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fmeters%2F&format=xml	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed7875	(from https://juvas.in/meters/)
11:08:52	298793/298793	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:49:21%20GMT	https://juvas.in/wp-content/uploads/2021/04/1-4.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/1-4.jpg	(from https://juvas.in/meters/)
11:09:02	289382/289382	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:49:40%20GMT	https://juvas.in/wp-content/uploads/2021/04/4-3.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/4-3.jpg	(from https://juvas.in/meters/)
11:09:02	262085/262085	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Apr%202021%2013:49:26%20GMT	https://juvas.in/wp-content/uploads/2021/04/2-4.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/2-4.jpg	(from https://juvas.in/meters/)
11:09:16	25487/25487	---M--	200	added ('OK')	text/css	date:Wed,%2023%20Jun%202021%2013:16:56%20GMT	https://juvas.in/wp-content/uploads/elementor/css/post-96.css?ver=1624454216	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/elementor/css/post-96588c.css	(from https://juvas.in/about/)
11:09:22	38247/38247	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:39:17%20GMT	https://juvas.in/wp-json/wp/v2/pages/96	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/pages/96.json	(from https://juvas.in/about/)
11:09:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2005:39:25%20GMT	https://juvas.in/?p=96	F:/New%20folder/Client%20SS%20Cables/juvas.in/index6f72.html	(from https://juvas.in/about/)
11:09:31	2180/2180	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:39:28%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fabout%2F	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embedd1ba.json	(from https://juvas.in/about/)
11:09:35	2272/2272	---MC-	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2005:39:33%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fabout%2F&format=xml	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embedf604	(from https://juvas.in/about/)
11:09:37	46734/46734	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:42:19%20GMT	https://juvas.in/wp-content/uploads/2021/06/01.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/06/01.png	(from https://juvas.in/about/)
11:09:38	52185/52185	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:42:27%20GMT	https://juvas.in/wp-content/uploads/2021/06/04.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/06/04.png	(from https://juvas.in/about/)
11:09:38	91205/91205	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:42:26%20GMT	https://juvas.in/wp-content/uploads/2021/06/03.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/06/03.png	(from https://juvas.in/about/)
11:09:41	104154/104154	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:42:29%20GMT	https://juvas.in/wp-content/uploads/2021/06/05.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/06/05.png	(from https://juvas.in/about/)
11:09:41	84882/84882	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:42:23%20GMT	https://juvas.in/wp-content/uploads/2021/06/02.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/06/02.png	(from https://juvas.in/about/)
